blm_balanced_10_1000_15_51_3,None,DM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_10_1000_15_51_3,None,DM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_10_1000_258_100_5,None,pooledDM,lidstone,vectorized,n=1,class_1,200,0,0,600
multinom_balanced_10_1000_258_100_5,None,pooledDM,lidstone,vectorized,n=1,class_2,200,0,0,600
multinom_balanced_10_1000_258_100_5,None,pooledDM,lidstone,vectorized,n=1,class_3,200,0,0,600
multinom_balanced_10_1000_258_100_5,None,pooledDM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_60_1000_15_76_2,aposteriori,BLM,lidstone,vectorized,n=1,class_1,138,78,62,522
multinom_balanced_60_1000_15_76_2,aposteriori,BLM,lidstone,vectorized,n=1,class_2,93,109,107,491
multinom_balanced_60_1000_15_76_2,aposteriori,BLM,lidstone,vectorized,n=1,class_3,90,84,110,516
multinom_balanced_60_1000_15_76_2,aposteriori,BLM,lidstone,vectorized,n=1,class_4,133,75,67,525
multinom_balanced_10_1000_136_2_3,None,pooledDM,lidstone,vectorized,n=1,class_1,200,1,0,599
multinom_balanced_10_1000_136_2_3,None,pooledDM,lidstone,vectorized,n=1,class_2,200,0,0,600
multinom_balanced_10_1000_136_2_3,None,pooledDM,lidstone,vectorized,n=1,class_3,199,0,1,600
multinom_balanced_10_1000_136_2_3,None,pooledDM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_22_1000_379_100_4,None,BLM,lidstone,vectorized,n=1,class_1,200,5,0,595
multinom_balanced_22_1000_379_100_4,None,BLM,lidstone,vectorized,n=1,class_2,195,0,5,600
multinom_balanced_22_1000_379_100_4,None,BLM,lidstone,vectorized,n=1,class_3,196,0,4,600
multinom_balanced_22_1000_379_100_4,None,BLM,lidstone,vectorized,n=1,class_4,200,4,0,596
blm_balanced_10_1000_379_26_5,None,DM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_10_1000_379_26_5,None,DM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_10_1000_379_26_5,None,DM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_10_1000_379_26_5,None,DM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_35_1000_379_76_5,empirical,BLM,lidstone,vectorized,n=1,class_1,200,79,0,521
multinom_balanced_35_1000_379_76_5,empirical,BLM,lidstone,vectorized,n=1,class_2,121,0,79,600
multinom_balanced_35_1000_379_76_5,empirical,BLM,lidstone,vectorized,n=1,class_3,92,0,108,600
multinom_balanced_35_1000_379_76_5,empirical,BLM,lidstone,vectorized,n=1,class_4,200,108,0,492
multinom_balanced_60_1000_500_51_4,aposteriori,DM,lidstone,vectorized,n=1,class_1,199,0,1,600
multinom_balanced_60_1000_500_51_4,aposteriori,DM,lidstone,vectorized,n=1,class_2,200,1,0,599
multinom_balanced_60_1000_500_51_4,aposteriori,DM,lidstone,vectorized,n=1,class_3,200,0,0,600
multinom_balanced_60_1000_500_51_4,aposteriori,DM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_10_1000_136_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_1,200,0,0,600
multinom_balanced_10_1000_136_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_2,200,0,0,600
multinom_balanced_10_1000_136_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_3,200,0,0,600
multinom_balanced_10_1000_136_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_4,200,0,0,600
blm_balanced_35_1000_500_2_5,empirical,DM,lidstone,vectorized,n=1,class_1,200,52,0,548
blm_balanced_35_1000_500_2_5,empirical,DM,lidstone,vectorized,n=1,class_2,148,0,52,600
blm_balanced_35_1000_500_2_5,empirical,DM,lidstone,vectorized,n=1,class_3,165,0,35,600
blm_balanced_35_1000_500_2_5,empirical,DM,lidstone,vectorized,n=1,class_4,200,35,0,565
blm_balanced_60_1000_15_51_5,empirical,DM,lidstone,vectorized,n=1,class_1,114,73,86,527
blm_balanced_60_1000_15_51_5,empirical,DM,lidstone,vectorized,n=1,class_2,95,94,105,506
blm_balanced_60_1000_15_51_5,empirical,DM,lidstone,vectorized,n=1,class_3,89,60,111,540
blm_balanced_60_1000_15_51_5,empirical,DM,lidstone,vectorized,n=1,class_4,153,122,47,478
multinom_balanced_35_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_1,200,130,0,470
multinom_balanced_35_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_2,70,0,130,600
multinom_balanced_35_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_3,96,0,104,600
multinom_balanced_35_1000_379_100_1,empirical,DM,lidstone,vectorized,n=1,class_4,200,104,0,496
blm_balanced_48_1000_379_2_2,None,BLM,lidstone,vectorized,n=1,class_1,200,4,0,596
blm_balanced_48_1000_379_2_2,None,BLM,lidstone,vectorized,n=1,class_2,196,0,4,600
blm_balanced_48_1000_379_2_2,None,BLM,lidstone,vectorized,n=1,class_3,196,0,4,600
blm_balanced_48_1000_379_2_2,None,BLM,lidstone,vectorized,n=1,class_4,200,4,0,596
blm_balanced_48_1000_500_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_1,200,0,0,600
blm_balanced_48_1000_500_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_2,200,0,0,600
blm_balanced_48_1000_500_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_3,200,0,0,600
blm_balanced_48_1000_500_100_3,aposteriori,BLM,lidstone,vectorized,n=1,class_4,200,0,0,600
multinom_balanced_22_1000_136_51_1,empirical,DM,lidstone,vectorized,n=1,class_1,199,5,1,595
multinom_balanced_22_1000_136_51_1,empirical,DM,lidstone,vectorized,n=1,class_2,195,1,5,599
multinom_balanced_22_1000_136_51_1,empirical,DM,lidstone,vectorized,n=1,class_3,193,0,7,600
multinom_balanced_22_1000_136_51_1,empirical,DM,lidstone,vectorized,n=1,class_4,200,7,0,593
multinom_balanced_48_1000_15_26_2,aposteriori,DM,lidstone,vectorized,n=1,class_1,130,97,70,503
multinom_balanced_48_1000_15_26_2,aposteriori,DM,lidstone,vectorized,n=1,class_2,80,109,120,491
multinom_balanced_48_1000_15_26_2,aposteriori,DM,lidstone,vectorized,n=1,class_3,93,143,107,457
multinom_balanced_48_1000_15_26_2,aposteriori,DM,lidstone,vectorized,n=1,class_4,102,46,98,554
blm_balanced_60_1000_136_2_1,None,DM,lidstone,vectorized,n=1,class_1,175,24,25,576
blm_balanced_60_1000_136_2_1,None,DM,lidstone,vectorized,n=1,class_2,168,36,32,564
blm_balanced_60_1000_136_2_1,None,DM,lidstone,vectorized,n=1,class_3,154,17,46,583
blm_balanced_60_1000_136_2_1,None,DM,lidstone,vectorized,n=1,class_4,185,41,15,559
blm_balanced_48_1000_258_100_2,empirical,BLM,lidstone,vectorized,n=1,class_1,200,35,0,565
blm_balanced_48_1000_258_100_2,empirical,BLM,lidstone,vectorized,n=1,class_2,165,0,35,600
blm_balanced_48_1000_258_100_2,empirical,BLM,lidstone,vectorized,n=1,class_3,183,0,17,600
blm_balanced_48_1000_258_100_2,empirical,BLM,lidstone,vectorized,n=1,class_4,200,17,0,583
blm_balanced_35_1000_15_51_2,aposteriori,DM,lidstone,vectorized,n=1,class_1,141,23,59,577
blm_balanced_35_1000_15_51_2,aposteriori,DM,lidstone,vectorized,n=1,class_2,150,90,50,510
blm_balanced_35_1000_15_51_2,aposteriori,DM,lidstone,vectorized,n=1,class_3,142,64,58,536
blm_balanced_35_1000_15_51_2,aposteriori,DM,lidstone,vectorized,n=1,class_4,163,27,37,573
blm_balanced_35_1000_379_76_1,None,BLM,lidstone,vectorized,n=1,class_1,200,130,0,470
blm_balanced_35_1000_379_76_1,None,BLM,lidstone,vectorized,n=1,class_2,70,0,130,600
blm_balanced_35_1000_379_76_1,None,BLM,lidstone,vectorized,n=1,class_3,120,0,80,600
blm_balanced_35_1000_379_76_1,None,BLM,lidstone,vectorized,n=1,class_4,200,80,0,520
